label,category,latitude,longitude,commune_proche
Millésimes à la Carte,SportsAndLeisurePlace,47.0107462,4.8460632,Jougne
Bourgogne Gold Tour - Beaune,SportsAndLeisurePlace,47.015776,4.8221679,Jougne
Ecurie du Rondeau,SportsAndLeisurePlace,47.7195408,2.85633727,Jougne
Kundalini Yoga,SportsAndLeisurePlace,47.463002,3.74949354,Jougne
Club équestre de Mâcon,SportsAndLeisurePlace,46.258314,4.778532,Jougne
Fort de Bessoncourt,CulturalSite,47.643432,6.92329,Damprichard
Amicale des Donneurs de Sang de Jussey et environs,SportsAndLeisurePlace,47.82591,5.90328,Damprichard
Lac des Settons,Landform,47.1811981,4.06468009,Jougne
Le Spa By Cinq Mondes,SportsAndLeisurePlace,47.322763,5.030005,Jougne
Maison de la Négritude et des Droits de l'Homme,CulturalSite,47.7054189,6.68426871,Damprichard
Parc Aventure du Thureau - La Tour Coulon - 89000 AUXERRE,SportsAndLeisurePlace,47.8314903,3.5989842,Jougne
Lavoir de Châtillon-sur-Seine,CulturalSite,47.860455,4.573714,Jougne
Destination Balade,SportsAndLeisurePlace,46.5832,5.69771,Jougne
Lavoir,CulturalSite,47.2386225,4.8200255,Jougne
Les Chemins de Fer du Creusot,SportsAndLeisurePlace,46.8116233,4.41320307,Jougne
Travail et Joie,CulturalSite,46.6000459,4.9041151,Jougne
Piscine,SportsAndLeisurePlace,46.6395519,4.86371399,Jougne
Manufacture de Parfums JARDIN DE FRANCE,CulturalSite,46.6273224,3.7298361,Jougne
Lac de Fort du Plasne,Landform,46.620117,5.994304,Jougne
Location Vélo : Bourgogne Evasion by Active Tours,SportsAndLeisurePlace,47.3188143,5.03357528,Jougne
Inside Battle - Terrain d'Airsoft à Clairvaux-Les-Lacs,SportsAndLeisurePlace,46.6818983,5.7821918,Jougne
Le Site de Fleury,Landform,46.9971008,3.68144989,Jougne
Etang Chaumont,SportsAndLeisurePlace,46.7738774,4.79862207,Jougne
Moulin Scierie Marandet,CulturalSite,46.80907,6.18429,Jougne
La fonderie entrepots Anthony,CulturalSite,47.4579245,5.59410095,Damprichard
Eden Cinéma,CulturalSite,47.4098396,2.92398721,Jougne
Anne Dussuchal  mosaïste,CulturalSite,47.24273,6.04623,Damprichard
Canimoov,SportsAndLeisurePlace,48.09187,3.442589,Jougne
Bibliothèque d'Aboncourt - Gésincourt,CulturalSite,47.771602,5.976261,Damprichard
Chapelle de Lenoux,CulturalSite,46.645227,4.845733,Jougne
Atelier de typographie Affiche Moilkan,CulturalSite,47.3538031,6.36184339,Damprichard
Piscine de Baume les Dames,SportsAndLeisurePlace,47.349411,6.352935,Damprichard
Le stade Bonal,SportsAndLeisurePlace,47.5124663,6.81091303,Damprichard
Vélo Passion 58,SportsAndLeisurePlace,46.98769,3.15196,Jougne
Le Pantographe,SportsAndLeisurePlace,47.5432224,4.46033062,Jougne
"Escalade, site de Montfaucon",SportsAndLeisurePlace,47.2463372,6.0929628,Damprichard
Compagnon  numérique musée Courbet,CulturalSite,47.1050452,6.14765172,Damprichard
Spa Kar'In,SportsAndLeisurePlace,47.2833872,2.95610609,Jougne
Association d'astronomie ciel montbeliard,SportsAndLeisurePlace,47.502306,6.835096,Damprichard
Château de Coraboeuf,CulturalSite,47.0282539,4.637838,Jougne
Exposition Photo Nature - parcours extérieur,CulturalSite,46.51516,5.39556,Jougne
Église Saint-Philoté,CulturalSite,47.0805453,4.74280416,Jougne
Atelier de vitrail Amélie Jost,CulturalSite,47.420507,5.931954,Damprichard
Maison du Parc du Haut-Jura,CulturalSite,46.3748432,5.973683,Jougne
Le Rocher de Valmy,SportsAndLeisurePlace,47.2968268,6.18980639,Damprichard
Mairie-lavoir,CulturalSite,47.5050979,5.677446,Damprichard
Eglise Saint-Marcel,CulturalSite,46.889193,4.726325,Jougne
Plan d'eau du Fourneau,SportsAndLeisurePlace,46.5621365,4.22747057,Jougne
Arganoë,SportsAndLeisurePlace,46.311641,4.0219225,Jougne
Galbaux Cheval Sport Event - Centre équestre de galbaux,SportsAndLeisurePlace,48.265839,3.40949804,Jougne
On Tours,SportsAndLeisurePlace,47.0908298,5.4898949,Jougne
La Rose Bleue,SportsAndLeisurePlace,47.91766,5.99066,Damprichard
Centre Équestre de la Cavalerie de la Source,SportsAndLeisurePlace,46.7518912,6.00837237,Jougne
Les sources du Cusancin,Landform,47.32417,6.43824,Damprichard
CENTRE INTERNATIONAL DE FORMATION EMA-CNIFOP,CulturalSite,47.53552,3.07558,Jougne
Œnothèque Dufouleur Frères,SportsAndLeisurePlace,47.1396759,4.95091525,Jougne
Aventure Arc,SportsAndLeisurePlace,47.56116,3.12576,Jougne
"Donkey Ane, les ânes du Petit bonheur 21",SportsAndLeisurePlace,47.749844,4.665636,Jougne
Lac de Chanon,Landform,46.3822212,5.69524651,Jougne
Contre-réservoir de Grosbois,SportsAndLeisurePlace,47.3131064,4.60833487,Jougne
Jardin des Sens - Promenade de l'Helvétie,CulturalSite,47.2423931,6.02871537,Damprichard
Village de Thoisy-la-Berchère,CulturalSite,47.2693664,4.3232291,Jougne
Circuit camping-car en Côte-d'Or,SportsAndLeisurePlace,47.239512,5.113056,Jougne
Dégust'At Home,SportsAndLeisurePlace,47.137985,4.9503199,Jougne
Parc du Près-la-Rose,CulturalSite,47.505844,6.80310437,Damprichard
Château de Villeberny,CulturalSite,47.4450942,4.6015854,Jougne
Église Saint-Bénigne,CulturalSite,46.9021247,6.35646286,Damprichard
La grotte du Célary,Landform,46.4070714,5.94443102,Jougne
Winperf - Stage de conduite automobile,SportsAndLeisurePlace,47.05187,6.38066,Damprichard
Table d'orientation,Landform,46.3083134,4.78438041,Jougne
Eglise Saint-Odilon,CulturalSite,46.73666,4.83913,Jougne
AGIR POUR CHERLIEU,SportsAndLeisurePlace,47.798148,5.810908,Damprichard
Marie Tournoux Luthière,CulturalSite,47.64647,5.93308,Damprichard
Cures Thermales à Salins-les-Bains,SportsAndLeisurePlace,46.9449155,5.87971329,Jougne
Source du Lison,Landform,46.967368,6.01037979,Jougne
Woka Marnay - canoë kayak,SportsAndLeisurePlace,47.2891395,5.77767472,Damprichard
Maison Millière,SportsAndLeisurePlace,47.32279,5.04189,Jougne
Cosne-Cours-sur-Loire,CulturalSite,47.4118863,2.92260838,Jougne
Serrurerie Bégin - Gaston l'escargot bourguignon,CulturalSite,47.532607,5.139562,Jougne
Parcours Jacquemart,CulturalSite,46.9997339,5.144266,Jougne
Poterie de la Margotte,CulturalSite,46.3694032,4.6314542,Jougne
Quad Aventure Bourgogne,SportsAndLeisurePlace,46.9702184,4.60337973,Jougne
"Circuit audio ""Traces de Cerises""",SportsAndLeisurePlace,47.907095,6.400779,Damprichard
"Menhir dit la ""Pierre-aux-Fées""",CulturalSite,46.6931553,4.54662066,Jougne
LOUIS Laurence,CulturalSite,46.370448,5.9112369,Jougne
La Roche du Creux,Landform,46.5520849,6.1438505,Jougne
Chapelle St-Lazare de l’ancienne léproserie de Vaumorin,CulturalSite,47.339625,3.36359,Jougne
Galerie Voyage sur Toiles,CulturalSite,47.7960131,3.5725324,Jougne
Table d'orientation de Saint-Clément-sur-Guye,Landform,46.6148601,4.58296987,Jougne
Petanque montbeliard,SportsAndLeisurePlace,47.505966,6.790157,Damprichard
Château de Mâlain,CulturalSite,47.3271185,4.78837793,Jougne
Eglise romane Saint-Pierre,CulturalSite,46.7702403,3.6765361,Jougne
Sens en Eveil,SportsAndLeisurePlace,47.378774,4.173851,Jougne
Maison Rouget de Lisle (donation André Lançon),CulturalSite,46.6751189,5.55376052,Jougne
Musée-Galerie Carnot,CulturalSite,48.0804932,3.294137,Jougne
Domaine départemental des Grands-près,Landform,47.328712,4.094521,Jougne
E-TROTT IN MORVAN MOBILITE VERTE,SportsAndLeisurePlace,47.19876,4.17536,Jougne
Ville de Dijon,CulturalSite,47.3210156,5.0414797,Jougne
Shiva Knife,CulturalSite,46.26992,4.04088,Jougne
"Sentier créatif ""Dessine-moi le canal de Bourgogne""",SportsAndLeisurePlace,47.2684795,4.53770364,Jougne
Adrénaline Elastic,SportsAndLeisurePlace,47.546494,3.4186644,Jougne
Bowling O'Strike,SportsAndLeisurePlace,47.8468367,3.5549671,Jougne
Soufflerie Sky Circus,SportsAndLeisurePlace,46.8280327,4.826763,Jougne
Ferme d'alpage La petite Echelle,SportsAndLeisurePlace,46.71115,6.3311,Jougne
Club ULM de Bourgogne,SportsAndLeisurePlace,46.304106,4.29644187,Jougne
Point de vue de la Frête Arbez,Landform,46.7218584,6.11638069,Jougne
Spa Nuxe - Château de Courban****,SportsAndLeisurePlace,47.9190972,4.7374468,Jougne
Galerie 2023,CulturalSite,46.67419,5.54837,Jougne
Sur les Traces de Cadet Roussel,CulturalSite,47.7960178,3.5699431,Jougne
Les sabots dans l'eau,SportsAndLeisurePlace,47.6988978,6.80373348,Damprichard
Pierre percée d'Aroz,CulturalSite,47.6147942,6.00537297,Damprichard
Château de Couches Marguerite de Bourgogne,CulturalSite,46.8624822,4.58608721,Jougne
Église Saint Germain,CulturalSite,47.1720322,4.28798612,Jougne
Pont tournant à la main,CulturalSite,47.962245,6.086352,Damprichard
Bricole et Barbotine - Atelier d'expression manuelle,CulturalSite,47.31971,5.0408,Jougne
Village de Bèze,CulturalSite,47.4670865,5.2695195,Jougne
Piscine couverte Mallarmé,SportsAndLeisurePlace,47.2443378,5.99883556,Damprichard
Judo club petite hollande,SportsAndLeisurePlace,47.482004,6.843822,Damprichard
La sculpture dans la ville : circuit 2,SportsAndLeisurePlace,47.23534,6.02214,Damprichard
Societe d'emulation de montbeliard,SportsAndLeisurePlace,47.5099064,6.797678,Damprichard
Église Saint-Christophe,CulturalSite,47.0573712,4.4520266,Jougne
Le Spot,SportsAndLeisurePlace,46.325105,4.842547,Jougne
Eglise de la Sainte Trinité,CulturalSite,47.38657,4.31376,Jougne
Chemin de Compostelle,SportsAndLeisurePlace,47.4506119,5.5900669,Damprichard
Monastère des Bernardines (Musée de la Vie bourguignonne Perrin de Puycousin),CulturalSite,47.3177296,5.0374697,Jougne
Zone secrète - Escape Game,SportsAndLeisurePlace,47.81066,6.3728,Damprichard
Base de loisirs et baignade à l'Etang du Merle,SportsAndLeisurePlace,47.1355992,3.49691676,Jougne
Ancienne Abbaye Saint-Bénigne - Musée archéologique de Dijon,CulturalSite,47.3216547,5.03473681,Jougne
Eglise Saint Laurent de Bréry,CulturalSite,46.7831275,5.57833543,Jougne
Cascade de Saint Hymetière,Landform,46.3609308,5.54158307,Jougne
Visite guidée du Sentier de la Bossière,CulturalSite,47.226109,4.96912,Jougne
Parc du château de Bourbilly,CulturalSite,47.4553385,4.2346395,Jougne
Maëlla Citron Mireille,CulturalSite,48.2509603,3.3947992,Jougne
Église Notre-Dame-de-l'Assomption,CulturalSite,46.78843,4.387719,Jougne
Eglise,CulturalSite,47.337742,5.636598,Jougne
Le Sarcenot à Poney,SportsAndLeisurePlace,47.931744,6.430631,Damprichard
Eglise Saint-Gervais,CulturalSite,46.93916,4.95015,Jougne
Belvédère du barrage de Vouglans,Landform,46.3938115,5.66693812,Jougne
L'Atelier,SportsAndLeisurePlace,47.6814068,2.9945068,Jougne
Musée d'Art et d'Archéologie de Cluny,CulturalSite,46.4355961,4.65774444,Jougne
Église St-Jean-Baptiste - Longchaumois,CulturalSite,46.4599591,5.93108391,Jougne
Location de bateaux avec ou sans permis,SportsAndLeisurePlace,47.1047524,5.25860971,Jougne
Parc Animalier de Fougerolles-Saint-Valbert,SportsAndLeisurePlace,47.8679493,6.41643967,Damprichard
Château de Marsannay,CulturalSite,47.2686981,4.9847307,Jougne
Eglise Saint-Martin,CulturalSite,46.3523984,4.01015201,Jougne
Mille Et Un Jeux,SportsAndLeisurePlace,47.56048,6.86163,Damprichard
Eglise Saint-Pierre et Saint-Paul,CulturalSite,46.862602,4.686947,Jougne
"Bateau promenade ""VAGABONDO""",SportsAndLeisurePlace,47.1011416,5.2646933,Jougne
Centre équestre des Boulingrins,SportsAndLeisurePlace,47.6611752,5.96201887,Damprichard
Stade nautique,SportsAndLeisurePlace,47.7895922,3.5879343,Jougne
Château de Soussey-sur-Brionne,CulturalSite,47.3237551,4.537212,Jougne
Ferme Courbet,CulturalSite,47.0370983,6.12295169,Damprichard
Chantier naval franco-suisse,CulturalSite,47.0601636,6.6714273,Damprichard
Piscine municipale de Donzy,SportsAndLeisurePlace,47.369204,3.1157051,Jougne
Créations d'Armelle,CulturalSite,46.7918528,3.96882271,Jougne
Eglise Saint-Christophe de Nitry,CulturalSite,47.6723156,3.877566,Jougne
Cours d'oenologie : les ateliers à Auxey,SportsAndLeisurePlace,46.9863134,4.7468616,Jougne
Symbiose,SportsAndLeisurePlace,47.8623918,4.5742922,Jougne
Bateau-promenade Mâcon sur l'Ô,SportsAndLeisurePlace,46.30338,4.83398,Jougne
Bibliothèque Municipale,CulturalSite,46.7462585,5.9072201,Jougne
Base de loisirs de la Drée,SportsAndLeisurePlace,46.9864395,4.50598917,Jougne
Château de Tanlay,CulturalSite,47.8483859,4.0852506,Jougne
Église Sainte-Marie-Madeleine de Grandecourt,CulturalSite,47.633721,5.857931,Damprichard
Baignade au Lac de Pannecière,SportsAndLeisurePlace,47.143144,3.9052094,Jougne
Église Saint-Michel et ancien Couvent des Minimes,CulturalSite,47.045118,6.607657,Damprichard
La pierre qui croule,Landform,46.812913,4.255892,Jougne
Dégustation - Formule découverte,SportsAndLeisurePlace,46.5846248,4.90279079,Jougne
The Caviste,SportsAndLeisurePlace,46.7042,4.97052,Jougne
La Tanière des Enragés,SportsAndLeisurePlace,47.04486,3.12507,Jougne
Hélène HIBOU- L'Atelier du Hibou Perché,CulturalSite,46.471916,4.597376,Jougne
Espace ludique Foncine-le-Haut,SportsAndLeisurePlace,46.6450979,6.08206995,Jougne
Musée de la RN6,CulturalSite,47.1279477,4.49179349,Jougne
L'Oreille Tatouée,CulturalSite,47.1773483,3.0170723,Jougne
Les attelages du gaec de l'espoir,SportsAndLeisurePlace,46.8298461,5.7314863,Jougne
Aéro-Club du Châtillonnais,SportsAndLeisurePlace,47.8491195,4.5808238,Jougne
Site Nordique de Lajoux - Hautes Combes,SportsAndLeisurePlace,46.3747908,5.9734125,Jougne
Cascade de la Queue de Cheval,Landform,46.3900568,5.89537035,Jougne
APASY Association Patrimoine Aéronautique de Saint-Yan,CulturalSite,46.4107105,4.02650633,Jougne
La Montagne de Ternuay,Landform,47.779692,6.66930921,Damprichard
Eglise romane Saint-Hilaire,CulturalSite,46.2634193,4.08715388,Jougne
Site Nordique de Bois d'Amont - Station des Rousses,SportsAndLeisurePlace,46.5375264,6.1365923,Jougne
Église saint maurice,CulturalSite,46.760501,6.389525,Damprichard
Lorm'à vélo,SportsAndLeisurePlace,47.292795,3.857587,Jougne
Eglise de Mouthier le Vieillard,CulturalSite,46.8324249,5.70377614,Jougne
Visite de l’atelier des moulages,SportsAndLeisurePlace,47.2362421,6.02778509,Damprichard
"Jeu ""À la recherche de Lynxou""",SportsAndLeisurePlace,46.5767,5.75019,Jougne
"Atelier ""La Palette de Monceaux""",CulturalSite,47.3302073,3.6634741,Jougne
Maison Lacker,CulturalSite,46.8972943,5.80014452,Jougne
Abbaye Saint-Pierre (ancienne),CulturalSite,46.780764,4.853947,Jougne
Chapelle du Tourillot,CulturalSite,46.8311319,6.41324758,Damprichard
Centre équestre et Poney-club Les Varennes,SportsAndLeisurePlace,46.4919554,4.0324296,Jougne
Orientation Team Besançon,SportsAndLeisurePlace,47.2419,5.97881,Damprichard
Traits Audacieux - Équitation pleine nature & école d'attelage,SportsAndLeisurePlace,47.573734,4.697552,Jougne
Église Saint-Martin,CulturalSite,47.3446605,4.798455,Jougne
Atelier Keran,CulturalSite,47.0203642,3.8464195,Jougne
La Certenue,Landform,46.8529608,4.27473279,Jougne
Les Pagaies de la Bresse,SportsAndLeisurePlace,46.65449,4.95283,Jougne
Visite du Musée de l'Anesthésie,SportsAndLeisurePlace,47.2353783,6.02110862,Damprichard
"Neuvy-sur-Loire, les quais",CulturalSite,47.523273,2.87298,Jougne
Golf du Pré Lamy,SportsAndLeisurePlace,47.373048,4.32723,Jougne
Theatre de l'unite,SportsAndLeisurePlace,47.4841667,6.8455556,Damprichard
Enquête Game Haut-Clunisois,SportsAndLeisurePlace,46.306692,4.481968,Jougne
Galerie Les Mains Noires,CulturalSite,47.0455559,5.4954954,Jougne
Piscine,SportsAndLeisurePlace,46.5963389,4.0555467,Jougne
Site de piste de descente VTT,SportsAndLeisurePlace,46.93376,4.28705,Jougne
Centre d'art contemporain Frank Popper,CulturalSite,46.2742378,4.04204637,Jougne
Musee de la Mine Marcel Maulini,CulturalSite,47.6997146,6.63308441,Damprichard
Église Saint-Jean-Baptiste,CulturalSite,47.055744,4.56458737,Jougne
Eglise Saint-Antoine,CulturalSite,46.90793,4.72127,Jougne
Dégustation à la Brasserie du Morvan,SportsAndLeisurePlace,47.01103,4.18871,Jougne
Belvédère du Fort du Mont-Bart,Landform,47.4861423,6.7623927,Damprichard
Parc animalier Au Gré du Pré,SportsAndLeisurePlace,47.431209,6.21597703,Damprichard
Les trésors de pépite,CulturalSite,46.29597,5.49057,Jougne
Site d'escalade Le Morillon,SportsAndLeisurePlace,46.6381649,5.9428516,Jougne
City-Family de Dornecy,SportsAndLeisurePlace,47.436781,3.584777,Jougne
Le Mont Botey,Landform,46.4074478,4.41198086,Jougne
Lo.Vé by Laurence Vejux,CulturalSite,47.346775,5.753139,Damprichard
Chapelle de Saint-Prix,CulturalSite,46.3465125,4.29659838,Jougne
Eglise Saint-Barthélémy,CulturalSite,46.5658482,4.6081845,Jougne
Le Crescent,SportsAndLeisurePlace,46.30392,4.83142,Jougne
Mémorial de Dun-les-Places,CulturalSite,47.2155579,4.0279042,Jougne
"Centre Eden, Education-Découverte-Nature",CulturalSite,46.5600928,5.0021148,Jougne
Eglise romane Saint-Nazaire,CulturalSite,46.6239136,3.76894402,Jougne
Location de vélos - Office de Tourisme du Pays de Montbéliard,SportsAndLeisurePlace,47.50874,6.80178,Damprichard
Bike park de Métabief - VTT de descente,SportsAndLeisurePlace,46.7675837,6.35657787,Damprichard
La Bergerie Coquelicot,SportsAndLeisurePlace,47.2776787,6.73560284,Damprichard
Cuisine Bien-Être - Cours de Cuisine à Dijon et Ateliers en Bourgogne,SportsAndLeisurePlace,47.3354592,5.0552275,Jougne
SAFARI COMTOIS AU DEPART DE MAMIROLLE,SportsAndLeisurePlace,47.1981436,6.1627387,Damprichard
Eglise,CulturalSite,46.542899,4.940695,Jougne
Église Saint-Pierre et Saint-Paul,CulturalSite,47.223314,4.362109,Jougne
JM Cycles,SportsAndLeisurePlace,46.6754873,4.3654197,Jougne
Corinne H du Comptoir des Créateurs,CulturalSite,46.30509,4.83266,Jougne
Le Petit Train Touristique de Chablis,SportsAndLeisurePlace,47.8065,3.79299,Jougne
Aquafunpark Laives,SportsAndLeisurePlace,46.669338,4.835149,Jougne
Falaises de Saffres,Landform,47.3660425,4.5654002,Jougne
Le Prieuré du Puley,CulturalSite,46.6790657,4.56613619,Jougne
VITITOURS,SportsAndLeisurePlace,47.8169008,3.77083257,Jougne
Immersion totale en Bourgogne du Sud,SportsAndLeisurePlace,46.27264,4.77526,Jougne
Visite classique de la Cité-Abbaye de Cluny,SportsAndLeisurePlace,46.4339345,4.65781682,Jougne
Eglise de l'Asomption de la Sainte-Vierge,CulturalSite,46.7087493,4.6266441,Jougne
Musée de la Pince,CulturalSite,47.3499571,6.806157,Damprichard
L'Ile Chaumette,SportsAndLeisurePlace,46.7386686,4.90029329,Jougne
Via Ferrata de la Roche au Dade,SportsAndLeisurePlace,46.5257034,6.02017486,Jougne
La grange Lucassite,CulturalSite,48.0831316,3.2953427,Jougne
Cinéma de la Maison du Peuple,SportsAndLeisurePlace,46.3879693,5.8632536,Jougne
"Atelier Palette en Soie (Cours, stages)",SportsAndLeisurePlace,46.251058,4.7791274,Jougne
Ecole VTT MCF Métabief,SportsAndLeisurePlace,46.76882,6.35647,Damprichard
La Moutarderie Fallot- Sensations Fortes,CulturalSite,47.0210248,4.832296,Jougne
Balades sonores : Randonnée Arguel-Pugey,SportsAndLeisurePlace,47.1980393,6.0021409,Damprichard
Lavoir du chemin des Breaux,CulturalSite,47.6045246,3.67890447,Jougne
Bien être et massage avec Olivier Sorondo,SportsAndLeisurePlace,46.888733,3.4606201,Jougne
Lieu de parachutage - Seconde Guerre mondiale,CulturalSite,46.7362816,4.687294,Jougne
Bibliothèque municipale,CulturalSite,47.44563,5.59223,Damprichard
Prieuré Saint Martin,CulturalSite,46.8603965,4.24161824,Jougne
Nordikroad - Visite du parc animalier,SportsAndLeisurePlace,46.49003,5.29542,Jougne
Château de Villemenant,CulturalSite,47.0934,3.20706,Jougne
Oeuvre du lavoir de Blessey à Source-Seine,CulturalSite,47.491375,4.691591,Jougne
Musée les Flûtes du monde,CulturalSite,46.9041172,3.83205951,Jougne
